condition,k,fold,repeat,scope,cluster_id,pooled_pixels,pooled_fraction,sample_macro_fraction
A0,8,1,2,clean_test,5,140682,0.15520482597624963,0.15835682874787899
A0,8,1,2,clean_test,6,4545,0.005014187558195466,0.011628501971903417
A0,8,1,2,clean_test,7,28748,0.03171570163322404,0.04209609947006805
A0,8,1,2,clean_test,8,1372,0.0015136337359393135,0.002084757547321738
A0,8,1,3,clean_test,1,332426,0.3667428631948704,0.3278301810062537
A0,8,1,3,clean_test,2,359813,0.39695706663960073,0.3864360885604067
A0,8,1,3,clean_test,3,8095,0.008930659688359141,0.014076854406035538
A0,8,1,3,clean_test,4,83673,0.09231069649216485,0.10595066710847512
A0,8,1,3,clean_test,5,6349,0.00700441733927019,0.00868849405443738
A0,8,1,3,clean_test,6,2110,0.002327818646378973,0.003758406646771893
A0,8,1,3,clean_test,7,62322,0.06875559890029875,0.08008216804175476
A0,8,1,3,clean_test,8,51640,0.05697087909905696,0.07317714017586495
A0,8,2,1,clean_test,1,139993,0.17909590425565938,0.18979962793087568
A0,8,2,1,clean_test,2,102223,0.13077597180377784,0.11906837063180883
A0,8,2,1,clean_test,3,1673,0.0021403030710086804,0.0021445635253114397
A0,8,2,1,clean_test,4,238365,0.3049452131027998,0.3087169884973897
A0,8,2,1,clean_test,5,116291,0.1487734515425406,0.09325553271101648
A0,8,2,1,clean_test,6,127496,0.1631082369045563,0.20822678738682962
A0,8,2,1,clean_test,7,46672,0.05970844287514472,0.0656561722588159
A0,8,2,1,clean_test,8,8952,0.011452476444512675,0.013131957057952351
A0,8,2,2,clean_test,1,34211,0.04376683105934128,0.046161574591109124
A0,8,2,2,clean_test,2,97100,0.12422201326655281,0.1114469051869468
A0,8,2,2,clean_test,3,68362,0.08745690289318314,0.05493972789670913
A0,8,2,2,clean_test,4,9064,0.011595760332111583,0.012336855066494207
A0,8,2,2,clean_test,5,117773,0.15066940441237614,0.19204766118343092
A0,8,2,2,clean_test,6,85561,0.10945993488259037,0.09069788508952377
A0,8,2,2,clean_test,7,269078,0.3442369813155252,0.35123897541820404
A0,8,2,2,clean_test,8,100516,0.12859217183831947,0.14113041556758205
A0,8,2,3,clean_test,1,120478,0.15412996616197475,0.17670767757243339
A0,8,2,3,clean_test,2,161042,0.20602431988127906,0.20108972661373245
A0,8,2,3,clean_test,3,190683,0.2439446565984149,0.2712290505042489
A0,8,2,3,clean_test,4,44840,0.057364727856562596,0.0697724775324258
A0,8,2,3,clean_test,5,134032,0.17146987520229254,0.11471992840141298
A0,8,2,3,clean_test,6,834,0.0010669532344418644,0.0010421517016562043
A0,8,2,3,clean_test,7,115571,0.14785234083654764,0.1432371243251458
A0,8,2,3,clean_test,8,14185,0.018147160228486628,0.02220186334894445
A0,8,3,1,clean_test,1,117492,0.1759699976935128,0.14725217242232452
A0,8,3,1,clean_test,2,179751,0.2692164832959403,0.3174509362279142
A0,8,3,1,clean_test,3,176537,0.26440281451349595,0.24302217246896177
A0,8,3,1,clean_test,4,159793,0.23932500801279652,0.21246900117182316
A0,8,3,1,clean_test,5,686,0.0010274352161657794,0.0014742740402905075
A0,8,3,1,clean_test,6,25995,0.03893320472919743,0.06179676799289424
A0,8,3,1,clean_test,7,183,0.0002740825722424747,0.00048181951705159666
A0,8,3,1,clean_test,8,7245,0.010850973966648794,0.01605285615873999
A0,8,3,2,clean_test,1,171232,0.2564574153564122,0.21571458587751852
A0,8,3,2,clean_test,2,33369,0.04997738444349256,0.06827114718466833
A0,8,3,2,clean_test,3,71713,0.10740592078264803,0.10300713136327073
A0,8,3,2,clean_test,4,129450,0.1938797211846358,0.23011630085397772
A0,8,3,2,clean_test,5,4606,0.006898493594255949,0.0120458325771553
A0,8,3,2,clean_test,6,2394,0.00358553922376221,0.005029942445592068
A0,8,3,2,clean_test,7,29080,0.043553667763995434,0.04610030519187415
A0,8,3,2,clean_test,8,225838,0.33824185765079784,0.3197147545059432
A0,8,3,3,clean_test,1,246295,0.3688806947019689,0.39959436867388354
A0,8,3,3,clean_test,2,5544,0.008303353991870382,0.013900371515882304
A0,8,3,3,clean_test,3,267876,0.4012029678799189,0.3299846450345137
A0,8,3,3,clean_test,4,160,0.00023963503584041506,0.00022193588556058632
A0,8,3,3,clean_test,5,42769,0.06405594279911694,0.06834782666349978
A0,8,3,3,clean_test,6,2150,0.0032200957941055774,0.004425486212633884
A0,8,3,3,clean_test,7,64917,0.0972274226353264,0.10687545319442862
A0,8,3,3,clean_test,8,37971,0.0568698871618525,0.07664991281959763
A0,8,4,1,clean_test,1,113433,0.15122282880396745,0.1510195579657429
A0,8,4,1,clean_test,2,173483,0.23127828770638778,0.226310207286277
A0,8,4,1,clean_test,3,19368,0.02582038514607955,0.027980593210170417
A0,8,4,1,clean_test,4,164337,0.21908532805407244,0.21049092606490313
A0,8,4,1,clean_test,5,19746,0.026324314595956567,0.02858590378620038
A0,8,4,1,clean_test,6,151484,0.20195039361156106,0.20798381730744797
A0,8,4,1,clean_test,7,22364,0.02981449263769739,0.03300463190495647
A0,8,4,1,clean_test,8,85890,0.1145039694442778,0.11462436247430179
A0,8,4,2,clean_test,1,20981,0.027970750761560047,0.029152361432835266
A0,8,4,2,clean_test,2,204827,0.2730644376453963,0.27064994928290553
A0,8,4,2,clean_test,3,73819,0.09841155571553316,0.09884090020551113
A0,8,4,2,clean_test,4,123766,0.16499823358063204,0.14952422094801449
A0,8,4,2,clean_test,5,28124,0.03749341758820432,0.041210784412187354
A0,8,4,2,clean_test,6,11627,0.015500496597143067,0.01746371875599076
A0,8,4,2,clean_test,7,222386,0.2964731604242073,0.30127803731805025
A0,8,4,2,clean_test,8,64575,0.08608794768732378,0.09188002764450524
A0,8,4,3,clean_test,1,89214,0.11893534905113284,0.12126057150261915
A0,8,4,3,clean_test,2,187953,0.25056892035115086,0.23522911735209484
A0,8,4,3,clean_test,3,42249,0.05632411462395265,0.06138843925663364
A0,8,4,3,clean_test,4,89659,0.11952859932942721,0.12772933556507832
A0,8,4,3,clean_test,5,119339,0.15909639317162264,0.14758739501520265
A0,8,4,3,clean_test,6,189472,0.2525939701775085,0.2595886502475201
A0,8,4,3,clean_test,7,18061,0.02407796241859473,0.02632155886575892
A0,8,4,3,clean_test,8,14158,0.018874690876610607,0.020894932195092367
A0,8,5,1,clean_test,1,186822,0.2345919610231425,0.27379123604384176
A0,8,5,1,clean_test,2,310636,0.3900649195725605,0.31752579599274594
A0,8,5,1,clean_test,3,209648,0.2632545173725781,0.30736504168618733
A0,8,5,1,clean_test,4,476,0.0005977121187387772,0.0005660157927725884
A0,8,5,1,clean_test,5,33881,0.04254429473737082,0.03985274969933857
A0,8,5,1,clean_test,6,26730,0.03356480028127629,0.030059951020371636
A0,8,5,1,clean_test,7,5312,0.0066702663334882025,0.008067141429805365
A0,8,5,1,clean_test,8,22865,0.028711528560844832,0.022772068334936755
A0,8,5,2,clean_test,1,3411,0.004283184951718423,0.005075402759183237
A0,8,5,2,clean_test,2,100723,0.12647764230194508,0.17134534000210638
A0,8,5,2,clean_test,3,145205,0.1823335886585381,0.21718674522958423
A0,8,5,2,clean_test,4,52826,0.06633348820271984,0.05153579202139462
A0,8,5,2,clean_test,5,20358,0.025563494355638712,0.02557855328975872
A0,8,5,2,clean_test,6,18573,0.023322073910368297,0.018569637955079696
A0,8,5,2,clean_test,7,126099,0.1583422278589098,0.1725062550903966
A0,8,5,2,clean_test,8,329175,0.41334429976016174,0.33820227365249655
A0,8,5,3,clean_test,1,145014,0.18209375039240555,0.24488282358152874
A0,8,5,3,clean_test,2,6708,0.008423220362394365,0.008698007906736142
A0,8,5,3,clean_test,3,1401,0.0017592325175483758,0.0020861565500335873
A0,8,5,3,clean_test,4,94252,0.11835202230119166,0.1476290175575867
A0,8,5,3,clean_test,5,13977,0.017550887150445144,0.013803939205741753
A0,8,5,3,clean_test,6,194973,0.24482715320767984,0.1690548953102756
A0,8,5,3,clean_test,7,202092,0.2537664653364642,0.2558856148107058
A0,8,5,3,clean_test,8,137953,0.17322726873187086,0.15795954507739168
A0,10,1,1,clean_test,1,89813,0.09908453842996906,0.10602351099765435
A0,10,1,1,clean_test,2,5809,0.0064086722828509265,0.014797476558118545
A0,10,1,1,clean_test,3,121417,0.13395106947269944,0.14796185531144362
A0,10,1,1,clean_test,4,307614,0.33936948108399123,0.32125368134863774
A0,10,1,1,clean_test,5,27412,0.030241784234379343,0.04071653234415666
A0,10,1,1,clean_test,6,78063,0.08612156729492028,0.08868231956007015
A0,10,1,1,clean_test,7,257799,0.2844119996293142,0.2523123964616386
A0,10,1,1,clean_test,8,1560,0.001721041274100094,0.002838883487186003
A0,10,1,1,clean_test,9,8407,0.00927486794317916,0.01394249303536973
A0,10,1,1,clean_test,10,8534,0.009414978354596284,0.011470850895724603
A0,10,1,2,clean_test,1,142180,0.1568574668920201,0.1629438224607787
A0,10,1,2,clean_test,2,39937,0.04405975984854837,0.0626265024865634
A0,10,1,2,clean_test,3,32798,0.036183789556368515,0.036670091143478425
A0,10,1,2,clean_test,4,5384,0.005939798858817248,0.013708901331144876
A0,10,1,2,clean_test,5,4888,0.0053925959921802945,0.0071162740967141425
A0,10,1,2,clean_test,6,130005,0.14342562233293765,0.1282492074170519
A0,10,1,2,clean_test,7,215152,0.2373624821828099,0.20205975919354432
A0,10,1,2,clean_test,8,1932,0.0021314434240778087,0.0028618807043441444
A0,10,1,2,clean_test,9,303241,0.33454504935858115,0.33973263997016023
A0,10,1,2,clean_test,10,30911,0.03410199155365898,0.04403092119621975
A0,10,1,3,clean_test,1,28637,0.031593242927182304,0.04217036348930118
A0,10,1,3,clean_test,2,28113,0.031015149576138424,0.039286478470477185
A0,10,1,3,clean_test,3,2662,0.002936802481829776,0.003743793856163175
A0,10,1,3,clean_test,4,247007,0.2725059243536166,0.2755147987449346
A0,10,1,3,clean_test,5,169579,0.18708490911578196,0.2069313014621521
A0,10,1,3,clean_test,6,2051,0.0022627279828072388,0.003648630858315379
A0,10,1,3,clean_test,7,6143,0.006777151632562101,0.01116457230388179
A0,10,1,3,clean_test,8,5452,0.006014818606662636,0.013906898125224143
A0,10,1,3,clean_test,9,77416,0.08540777645880313,0.08804817019792287
A0,10,1,3,clean_test,10,339368,0.3744014968646158,0.3155849924916275
A0,10,2,1,clean_test,1,52206,0.06678820210704074,0.05850298829932306
A0,10,2,1,clean_test,2,274311,0.35093166509949913,0.356703240324833
A0,10,2,1,clean_test,3,100564,0.128653579218719,0.11687436184243508
A0,10,2,1,clean_test,4,15889,0.020327122232670004,0.012899103046698595
A0,10,2,1,clean_test,5,81867,0.1047341252326764,0.06586118321233736
A0,10,2,1,clean_test,6,103315,0.13217298970786717,0.1429275166010739
A0,10,2,1,clean_test,7,6082,0.007780826824790671,0.00988119390991667
A0,10,2,1,clean_test,8,37660,0.048179207205132635,0.05363463902662319
A0,10,2,1,clean_test,9,3226,0.004127087691018531,0.0046153889293748
A0,10,2,1,clean_test,10,106545,0.13630519468058566,0.17810038480738444
A0,10,2,2,clean_test,1,82910,0.10606845643594123,0.10876642518163585
A0,10,2,2,clean_test,2,86189,0.11026334810948424,0.07958405837817575
A0,10,2,2,clean_test,3,146446,0.18735135895812144,0.18376711968314785
A0,10,2,2,clean_test,4,15623,0.0199868229996226,0.024897729563580363
A0,10,2,2,clean_test,5,4135,0.005289989957334664,0.005133087930188218
A0,10,2,2,clean_test,6,55294,0.07073874357941062,0.081886221665536
A0,10,2,2,clean_test,7,116265,0.14874018921149085,0.1856460752891943
A0,10,2,2,clean_test,8,2107,0.0026955281354544467,0.003003141505159513
A0,10,2,2,clean_test,9,218597,0.27965560694159264,0.28370575516571717
A0,10,2,2,clean_test,10,54099,0.06920995567154728,0.043610385637664964
A0,10,2,3,clean_test,1,92943,0.11890387825986835,0.13599364180988138
A0,10,2,3,clean_test,2,98864,0.1264787344962356,0.15381078059535608
A0,10,2,3,clean_test,3,111920,0.14318154196490823,0.09833109874165133
A0,10,2,3,clean_test,4,75666,0.09680105927731189,0.09067324033722839
A0,10,2,3,clean_test,5,1801,0.0023040560854074316,0.0029825906511105854
A0,10,2,3,clean_test,6,24786,0.03170923605380822,0.020873860687689937
A0,10,2,3,clean_test,7,110911,0.14189070765609307,0.1372616829787698
A0,10,2,3,clean_test,8,140939,0.18030614137770015,0.1945955801981778
A0,10,2,3,clean_test,9,90520,0.115804084870117,0.11444335673731296
A0,10,2,3,clean_test,10,33315,0.04262055995855002,0.05103416726282175
A0,10,3,1,clean_test,1,1233,0.0018466874949451984,0.002232222335485962
A0,10,3,1,clean_test,2,38136,0.05711701079256293,0.0696921816401427
A0,10,3,1,clean_test,3,55579,0.08324172285609018,0.08994800672191543
A0,10,3,1,clean_test,4,116308,0.17419669842829372,0.14509859513896237
A0,10,3,1,clean_test,5,203854,0.3053160037263248,0.3461553643152529
A0,10,3,1,clean_test,6,4082,0.006113688851878589,0.010677712736166661
A0,10,3,1,clean_test,7,745,0.0011158006356319326,0.0016578339814253425
A0,10,3,1,clean_test,8,9554,0.014309207077620784,0.022263356092133556
A0,10,3,1,clean_test,9,218244,0.32686817976222216,0.26512286297309434
A0,10,3,1,clean_test,10,19947,0.029875000374429743,0.04715186406542067
A0,10,3,2,clean_test,1,72101,0.10798703574456103,0.1093186606510997
A0,10,3,2,clean_test,2,308,0.00046129744399279896,0.0003931718694003431
A0,10,3,2,clean_test,3,5276,0.007901965306837686,0.013415694642851866
A0,10,3,2,clean_test,4,36822,0.055149008060723516,0.07414306804164682
A0,10,3,2,clean_test,5,255806,0.3831254998637076,0.3172211766567327
A0,10,3,2,clean_test,6,2473,0.003703859022708415,0.005234780155190928
A0,10,3,2,clean_test,7,49090,0.07352302443378735,0.0745030716393591
A0,10,3,2,clean_test,8,12,1.797262768803113e-05,1.6572496912128574e-05
A0,10,3,2,clean_test,9,243276,0.3643590811194551,0.40181475834016067
A0,10,3,2,clean_test,10,2518,0.003771256376538532,0.003939045506645732
A0,10,3,3,clean_test,1,42752,0.0640304815765589,0.0684484979626602
A0,10,3,3,clean_test,2,58038,0.08692461381316255,0.09530873287569602
A0,10,3,3,clean_test,3,1733,0.0025955469819464957,0.003446618328523959
A0,10,3,3,clean_test,4,267724,0.4009753145958705,0.327492286273381
A0,10,3,3,clean_test,5,24888,0.03727522982497656,0.0416958918196423
A0,10,3,3,clean_test,6,236038,0.3535185911856243,0.382957841013608
A0,10,3,3,clean_test,7,159,0.00023813731686641245,0.00022111150390272046
A0,10,3,3,clean_test,8,1276,0.00191108941082731,0.0035113471543114006
A0,10,3,3,clean_test,9,31256,0.04681270425142508,0.06679786934118456
A0,10,3,3,clean_test,10,3818,0.005718291042741904,0.010119803727089772
A0,10,4,1,clean_test,1,41832,0.05576819245305657,0.054080214852369246
A0,10,4,1,clean_test,2,62681,0.0835629678511675,0.0877530847318704
A0,10,4,1,clean_test,3,94414,0.12586771185367382,0.1246104013305955
A0,10,4,1,clean_test,4,72627,0.09682244485771992,0.09836926880121488
A0,10,4,1,clean_test,5,100666,0.13420254497703654,0.1339226913825698
A0,10,4,1,clean_test,6,104106,0.13878856960025596,0.13480632314273452
A0,10,4,1,clean_test,7,6111,0.008146859439678446,0.009110031057109304
A0,10,4,1,clean_test,8,21906,0.029203911452396664,0.031653961837883264
A0,10,4,1,clean_test,9,20725,0.027629465208204185,0.030607352545244944
A0,10,4,1,clean_test,10,225037,0.30000733230681037,0.2950866703184082
A0,10,4,2,clean_test,1,99527,0.1326840908939415,0.13198280464973794
A0,10,4,2,clean_test,2,140221,0.18693516241059585,0.19694220843686674
A0,10,4,2,clean_test,3,82215,0.10960465534825124,0.09817412135251333
A0,10,4,2,clean_test,4,26597,0.0354577025883043,0.03896917528085823
A0,10,4,2,clean_test,5,18655,0.02486985155411576,0.025967619245220085
A0,10,4,2,clean_test,6,129667,0.17286513221482325,0.15914769345179705
A0,10,4,2,clean_test,7,10893,0.014521966924630552,0.01638068579178346
A0,10,4,2,clean_test,8,48577,0.0647602668959679,0.0698324190772737
A0,10,4,2,clean_test,9,825,0.001099846021556982,0.0011125263747591724
A0,10,4,2,clean_test,10,192928,0.25720132514781263,0.26149074633919034
A0,10,4,3,clean_test,1,65926,0.08788902886929163,0.09149240809890483
A0,10,4,3,clean_test,2,5439,0.007250984862119303,0.008196947350349763
A0,10,4,3,clean_test,3,218700,0.29155918171455997,0.2982686012160446
A0,10,4,3,clean_test,4,76170,0.10154578359029735,0.10518086137399094
A0,10,4,3,clean_test,5,37696,0.0502542977316509,0.052202588079737364
A0,10,4,3,clean_test,6,5956,0.007940221702295013,0.008894802986867057
A0,10,4,3,clean_test,7,212288,0.2830110451203498,0.27370021360872815
A0,10,4,3,clean_test,8,1372,0.001829077262516581,0.00186640001685737
A0,10,4,3,clean_test,9,38163,0.05087687723718679,0.055425463412136076
A0,10,4,3,clean_test,10,88395,0.11784350190973264,0.10477171385638384
A0,10,5,1,clean_test,1,111500,0.14001029672137322,0.15977188406328652
A0,10,5,1,clean_test,2,60343,0.07577256802742444,0.11774610159736104
A0,10,5,1,clean_test,3,218174,0.27396059620528146,0.28472605817035784
A0,10,5,1,clean_test,4,19604,0.02461669826839283,0.01941209088777213
A0,10,5,1,clean_test,5,4371,0.005488654771023519,0.006607612087396807
A0,10,5,1,clean_test,6,473,0.0005939450255534488,0.0005626666242847865
A0,10,5,1,clean_test,7,152256,0.19118751334178835,0.18947305786459767
A0,10,5,1,clean_test,8,21777,0.027345329432299056,0.02703094942343703
A0,10,5,1,clean_test,9,198745,0.24956364503936612,0.18380448101186642
A0,10,5,1,clean_test,10,9127,0.01146075316749752,0.010865098269639755
A0,10,5,2,clean_test,1,147117,0.18473448271532078,0.22278921838407456
A0,10,5,2,clean_test,2,2853,0.003582505619247335,0.004245720019037648
A0,10,5,2,clean_test,3,97525,0.12246192096638497,0.16520076668556327
A0,10,5,2,clean_test,4,123240,0.1547521880532918,0.1685925584259763
A0,10,5,2,clean_test,5,222045,0.27882140211208356,0.21452199693795337
A0,10,5,2,clean_test,6,113972,0.14311438150608385,0.13164850068020825
A0,10,5,2,clean_test,7,18274,0.022946620289563895,0.018057085540169538
A0,10,5,2,clean_test,8,46778,0.05873902834109773,0.04464585926514137
A0,10,5,2,clean_test,9,17397,0.021845373381719553,0.022079692766686213
A0,10,5,2,clean_test,10,7169,0.0090020970152065,0.008218601295189486
A0,10,5,3,clean_test,1,3352,0.004209098785740296,0.00513888010172415
A0,10,5,3,clean_test,2,103251,0.1296520461594485,0.1599577131570822
A0,10,5,3,clean_test,3,76104,0.09556361992541156,0.14794291433771284
A0,10,5,3,clean_test,4,124096,0.15582706530883886,0.142118163467278
A0,10,5,3,clean_test,5,690,0.0008664314326255383,0.0007675180488410801
A0,10,5,3,clean_test,6,20096,0.025234501550786693,0.024973730844593093
A0,10,5,3,clean_test,7,189603,0.23808405640594196,0.16479668960048174
A0,10,5,3,clean_test,8,12702,0.015949872546680562,0.012516273021662897
A0,10,5,3,clean_test,9,178027,0.223548099501488,0.23427681230399042
A0,10,5,3,clean_test,10,88449,0.11106520838303803,0.10751130511663352
A0,12,1,1,clean_test,1,4932,0.005441138181962605,0.012621345502381929
A0,12,1,1,clean_test,2,1556,0.0017166283477562476,0.002824358179056513
A0,12,1,1,clean_test,3,109773,0.12110504088576257,0.1295967677382524
A0,12,1,1,clean_test,4,18663,0.020589611088801318,0.028326338449801668
A0,12,1,1,clean_test,5,2943,0.003246810557484985,0.0040844267046770836
A0,12,1,1,clean_test,6,27184,0.0299902474327801,0.03683512529484084
A0,12,1,1,clean_test,7,284701,0.3140911357548531,0.2901613517795417
A0,12,1,1,clean_test,8,179942,0.198517698041102,0.19276959208377512
A0,12,1,1,clean_test,9,76839,0.08477121183370329,0.08625425493132574
A0,12,1,1,clean_test,10,141484,0.15608961770819083,0.13666342453354458
A0,12,1,1,clean_test,11,6168,0.006804732422211141,0.010840216883951257
A0,12,1,1,clean_test,12,52243,0.0576361277453918,0.06902279791885121
A0,12,1,2,clean_test,1,5309,0.005857056489870127,0.006998320877617907
A0,12,1,2,clean_test,2,301328,0.3324345673346366,0.29967887394688714
A0,12,1,2,clean_test,3,877,0.000967534100888322,0.0015480959247742298
A0,12,1,2,clean_test,4,133866,0.14768519948633538,0.14189229030681172
A0,12,1,2,clean_test,5,31948,0.03524604270830116,0.05360569655102644
A0,12,1,2,clean_test,6,28384,0.031314125335934015,0.039205859427774145
