condition,fold,repeat,sample_id,k,scope,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts,cluster_fractions
A1,3,2,KYOw02758,12,clean_test,72279,12,0.38773364324354237,False,"[5903, 62, 151, 600, 7841, 1, 7920, 1052, 28025, 1322, 17996, 1406]","[0.08166964125126247, 0.0008577871857662668, 0.002089126855656553, 0.008301166313867098, 0.10848240844505319, 1.3835277189778497e-05, 0.1095753953430457, 0.01455471160364698, 0.38773364324354237, 0.018290236444887174, 0.24897964830725383, 0.019452399728828566]"
A1,3,2,KYOw02758,14,clean_test,72279,14,0.24909033052477206,False,"[13, 7238, 1, 12894, 5285, 3011, 28, 5838, 473, 1650, 18004, 794, 1012, 16038]","[0.00017985860346712046, 0.10013973629961677, 1.3835277189778497e-05, 0.17839206408500394, 0.07311943994797936, 0.04165801961842305, 0.0003873877613137979, 0.08077034823392687, 0.006544086110765229, 0.022828207363134522, 0.24909033052477206, 0.010985210088684126, 0.01400130051605584, 0.22189017556966753]"
A1,3,2,KYOw02760,2,clean_test,50128,2,0.9749840408554101,False,"[48874, 1254]","[0.9749840408554101, 0.02501595914458985]"
A1,3,2,KYOw02760,4,clean_test,50128,4,0.9117259814873923,False,"[45703, 79, 709, 3637]","[0.9117259814873923, 0.001575965528247686, 0.014143791892754548, 0.0725542610916055]"
A1,3,2,KYOw02760,6,clean_test,50128,5,0.6895746887966805,False,"[703, 82, 0, 13200, 34567, 1576]","[0.014024098308330674, 0.0016358123204596234, 0.0, 0.26332588573252474, 0.6895746887966805, 0.03143951484200447]"
A1,3,2,KYOw02760,8,clean_test,50128,7,0.4212017235876157,False,"[2468, 1011, 20311, 5169, 42, 0, 13, 21114]","[0.0492339610596872, 0.02016836897542292, 0.4051827322055538, 0.1031160229811682, 0.0008378550909671241, 0.0, 0.00025933609958506224, 0.4212017235876157]"
A1,3,2,KYOw02760,10,clean_test,50128,8,0.39199648898819023,False,"[11235, 17030, 652, 19650, 25, 0, 39, 0, 876, 621]","[0.22412623683370572, 0.33973029045643155, 0.013006702840727738, 0.39199648898819023, 0.000498723268432812, 0.0, 0.0007780082987551867, 0.0, 0.017475263325885733, 0.01238828598787105]"
A1,3,2,KYOw02760,12,clean_test,50128,10,0.3275614427066709,False,"[16420, 26, 9, 397, 9293, 0, 687, 403, 13324, 11, 9558, 0]","[0.3275614427066709, 0.0005186721991701245, 0.00017954037663581233, 0.007919725502713054, 0.18538541334184488, 0.0, 0.013704915416533674, 0.008039419087136929, 0.2657995531439515, 0.0002194382381104373, 0.19067187998723267, 0.0]"
A1,3,2,KYOw02760,14,clean_test,50128,12,0.30224624960102137,False,"[1, 6909, 0, 13816, 15151, 184, 1, 226, 306, 1832, 10112, 278, 0, 1312]","[1.994893073731248e-05, 0.13782716246409193, 0.0, 0.27561442706670924, 0.30224624960102137, 0.0036706032556654963, 1.994893073731248e-05, 0.00450845834663262, 0.006104372805617619, 0.036546441110756465, 0.2017235876157038, 0.00554580274497287, 0.0, 0.026172997127353975]"
A1,3,2,KYOw02780,2,clean_test,56464,2,0.9786943893454236,False,"[55261, 1203]","[0.9786943893454236, 0.021305610654576368]"
A1,3,2,KYOw02780,4,clean_test,56464,3,0.781046330405214,False,"[44101, 0, 627, 11736]","[0.781046330405214, 0.0, 0.011104420515726835, 0.20784924907905922]"
A1,3,2,KYOw02780,6,clean_test,56464,6,0.5059506942476623,False,"[4281, 26, 4, 21133, 28568, 2452]","[0.07581822045905355, 0.00046047038821195806, 7.084159818645509e-05, 0.3742738736185888, 0.5059506942476623, 0.043425899688296965]"
A1,3,2,KYOw02780,8,clean_test,56464,8,0.35707707565882685,False,"[11104, 886, 4011, 20162, 11, 2, 2183, 18105]","[0.1966562765655993, 0.015691413998299802, 0.07103641258146784, 0.35707707565882685, 0.00019481439501275148, 3.5420799093227545e-05, 0.03866180221025786, 0.32064678379144235]"
A1,3,2,KYOw02780,10,clean_test,56464,8,0.5276990648909039,False,"[10036, 3637, 587, 29796, 3, 0, 4082, 0, 7448, 875]","[0.17774156984981582, 0.06441272315103429, 0.010396004533862285, 0.5276990648909039, 5.3131198639841314e-05, 0.0, 0.07229385094927741, 0.0, 0.13190705582317938, 0.01549659960328705]"
A1,3,2,KYOw02780,12,clean_test,56464,9,0.41392745820345705,False,"[1451, 3719, 3, 5038, 9975, 0, 661, 346, 11899, 0, 23372, 0]","[0.025697789742136583, 0.06586497591385662, 5.3131198639841314e-05, 0.08922499291584018, 0.17666123547747237, 0.0, 0.011706574100311702, 0.006127798243128365, 0.21073604420515726, 0.0, 0.41392745820345705, 0.0]"
A1,3,2,KYOw02780,14,clean_test,56464,11,0.441626523094361,False,"[2535, 9659, 0, 24936, 1124, 106, 0, 325, 4476, 5546, 5443, 185, 0, 2129]","[0.044895862850665914, 0.1710647492207424, 0.0, 0.441626523094361, 0.01990648909039388, 0.0018773023519410598, 0.0, 0.0057558798526494755, 0.07927174837064324, 0.09822187588551998, 0.09639770473221876, 0.0032764239161235478, 0.0, 0.03770544063474072]"
A1,3,2,KYOw02784,2,clean_test,117549,2,0.9923691396779215,False,"[116652, 897]","[0.9923691396779215, 0.007630860322078452]"
A1,3,2,KYOw02784,4,clean_test,117549,4,0.5693370424248612,False,"[50164, 3, 457, 66925]","[0.4267496958715089, 2.552127198019549e-05, 0.00388774043164978, 0.5693370424248612]"
A1,3,2,KYOw02784,6,clean_test,117549,5,0.7038256386698313,False,"[20958, 121, 0, 82734, 12088, 1648]","[0.17829160605364572, 0.0010293579698678848, 0.0, 0.7038256386698313, 0.10283371189886771, 0.014019685407787391]"
A1,3,2,KYOw02784,8,clean_test,117549,7,0.5563637291682617,False,"[65400, 791, 12437, 2225, 53, 0, 5944, 30699]","[0.5563637291682617, 0.006729108712111545, 0.10580268653923044, 0.01892827671864499, 0.0004508758049834537, 0.0, 0.05056614688342734, 0.2611591761733405]"
A1,3,2,KYOw02784,10,clean_test,117549,8,0.5988396328339671,False,"[70393, 6956, 662, 11484, 10, 0, 15573, 0, 12211, 260]","[0.5988396328339671, 0.059175322631413285, 0.005631694016963139, 0.09769542914018835, 8.507090660065164e-05, 0.0, 0.1324809228491948, 0.0, 0.10388008405005572, 0.002211843571616943]"
A1,3,2,KYOw02784,12,clean_test,117549,9,0.5998349624411947,False,"[10478, 13111, 3, 6607, 70510, 0, 465, 344, 11437, 0, 4594, 0]","[0.08913729593616279, 0.11153646564411437, 2.552127198019549e-05, 0.056206347991050544, 0.5998349624411947, 0.0, 0.003955797156930302, 0.0029264391870624166, 0.09729559587916528, 0.0, 0.039081574492339365, 0.0]"
A1,3,2,KYOw02784,14,clean_test,117549,11,0.4299738832316736,False,"[4914, 9327, 0, 3137, 6320, 31, 0, 42, 6254, 50543, 34805, 298, 0, 1878]","[0.041803843503560215, 0.0793456345864278, 0.0, 0.02668674340062442, 0.05376481297161184, 0.0002637198104620201, 0.0, 0.0003572978077227369, 0.05320334498804754, 0.4299738832316736, 0.296089290423568, 0.002535113016699419, 0.0, 0.01597631625960238]"
A1,3,2,KYOw02790,2,clean_test,26249,2,0.6533963198598042,False,"[17151, 9098]","[0.6533963198598042, 0.3466036801401958]"
A1,3,2,KYOw02790,4,clean_test,26249,3,0.4893138786239476,False,"[12844, 0, 6678, 6727]","[0.4893138786239476, 0.0, 0.2544096917977828, 0.2562764295782696]"
A1,3,2,KYOw02790,6,clean_test,26249,6,0.3642805440207246,False,"[2250, 2262, 485, 9562, 2833, 8857]","[0.08571755114480552, 0.0861747114175778, 0.0184768943578803, 0.3642805440207246, 0.10792792106365957, 0.3374223779953522]"
A1,3,2,KYOw02790,8,clean_test,26249,8,0.2721627490571069,False,"[7144, 5825, 323, 5068, 1864, 351, 765, 4909]","[0.2721627490571069, 0.22191321574155207, 0.012305230675454302, 0.19307402186749972, 0.07101222903729666, 0.013371937978589661, 0.029143967389233874, 0.1870166482532668]"
A1,3,2,KYOw02790,10,clean_test,26249,9,0.2512095698883767,False,"[3058, 218, 2713, 4239, 1254, 328, 2093, 0, 6594, 5752]","[0.11649967617814012, 0.008305078288696713, 0.1033563183359366, 0.1614918663568136, 0.04777324850470494, 0.01249571412244276, 0.07973637090936797, 0.0, 0.2512095698883767, 0.21913215741552058]"
A1,3,2,KYOw02790,12,clean_test,26249,10,0.24488551944835993,False,"[353, 1674, 810, 5724, 2931, 0, 6428, 2158, 2341, 0, 3509, 321]","[0.013448131357385044, 0.0637738580517353, 0.030858318412129986, 0.21806545011238523, 0.11166139662463331, 0.0, 0.24488551944835993, 0.08221265572021791, 0.08918434987999543, 0.0, 0.1336812830964989, 0.01222903729665892]"
A1,3,2,KYOw02790,14,clean_test,26249,12,0.23654234447026554,False,"[1037, 0, 0, 291, 6, 2588, 84, 1041, 5678, 902, 5828, 2376, 209, 6209]","[0.03950626690540592, 0.0, 0.0, 0.01108613661472818, 0.00022858013638614805, 0.09859423216122519, 0.003200121909406073, 0.03965865366299669, 0.21631300240009144, 0.03436321383671759, 0.22202750580974515, 0.09051773400891462, 0.007962208084117491, 0.23654234447026554]"
A1,3,2,KYOw16702,2,clean_test,33939,2,0.8436606853472406,False,"[28633, 5306]","[0.8436606853472406, 0.15633931465275935]"
A1,3,2,KYOw16702,4,clean_test,33939,3,0.8610448156987537,False,"[29223, 0, 4413, 303]","[0.8610448156987537, 0.0, 0.13002740210377442, 0.008927782197471935]"
A1,3,2,KYOw16702,6,clean_test,33939,6,0.4795368160523292,False,"[5, 1288, 970, 7840, 16275, 7561]","[0.00014732313857214414, 0.03795044049618433, 0.028580688882995964, 0.231002681281122, 0.4795368160523292, 0.22278205014879637]"
A1,3,2,KYOw16702,8,clean_test,33939,8,0.4986593594389935,False,"[442, 3465, 1572, 16924, 711, 596, 2, 10227]","[0.013023365449777542, 0.1020949350304959, 0.04631839476708212, 0.4986593594389935, 0.020949350304958897, 0.01756091811779958, 5.8929255428857655e-05, 0.30133474763546364]"
A1,3,2,KYOw16702,10,clean_test,33939,9,0.5777424202245205,False,"[827, 4385, 1990, 19608, 481, 675, 5, 0, 2015, 3953]","[0.024367247119832642, 0.1292023925277704, 0.05863460915171337, 0.5777424202245205, 0.014172485930640267, 0.01988862370723946, 0.00014732313857214414, 0.0, 0.05937122484457409, 0.11647367335513716]"
A1,3,2,KYOw16702,12,clean_test,33939,11,0.388550045670173,False,"[948, 5, 263, 890, 486, 0, 2952, 1834, 12756, 51, 13187, 567]","[0.027932467073278528, 0.00014732313857214414, 0.0077491970888947815, 0.026223518665841657, 0.014319809069212411, 0.0, 0.0869795810129939, 0.05403812722826247, 0.37585079112525416, 0.0015026960134358702, 0.388550045670173, 0.016706443914081145]"
A1,3,2,KYOw16702,14,clean_test,33939,13,0.24623589380948172,False,"[5, 2537, 0, 8357, 808, 2775, 58, 5376, 766, 22, 4085, 772, 365, 8013]","[0.00014732313857214414, 0.07475176051150594, 0.0, 0.24623589380948172, 0.023807419193258492, 0.08176434190753999, 0.001708948407436872, 0.15840183859276938, 0.02256990482925248, 0.0006482218097174342, 0.12036300421344176, 0.022746692595539054, 0.010754589115766522, 0.2361000618757182]"
A1,3,3,KYOw02715,2,clean_test,65124,2,0.9748172716663596,False,"[63484, 1640]","[0.9748172716663596, 0.02518272833364044]"
A1,3,3,KYOw02715,4,clean_test,65124,4,0.6919415269332351,False,"[45062, 106, 2254, 17702]","[0.6919415269332351, 0.0016276641483938333, 0.03461089613660095, 0.27181991278177015]"
A1,3,3,KYOw02715,6,clean_test,65124,6,0.6843099318223697,False,"[18476, 44565, 1729, 72, 20, 262]","[0.28370493212947606, 0.6843099318223697, 0.026549352005405074, 0.001105583195135434, 0.0003071064430931761, 0.004023094404520607]"
A1,3,3,KYOw02715,8,clean_test,65124,7,0.6011608623548922,False,"[820, 52, 1473, 0, 23434, 39150, 61, 134]","[0.01259136416682022, 0.0007984767520422579, 0.02261838953381242, 0.0, 0.35983661937227446, 0.6011608623548922, 0.000936674651434187, 0.00205761316872428]"
A1,3,3,KYOw02715,10,clean_test,65124,9,0.6691081628892575,False,"[18155, 0, 6, 43575, 10, 28, 20, 33, 1100, 2197]","[0.2787758737178306, 0.0, 9.213193292795283e-05, 0.6691081628892575, 0.00015355322154658805, 0.00042994902033044653, 0.0003071064430931761, 0.0005067256311037405, 0.016890854370124685, 0.03373564277378539]"
A1,3,3,KYOw02715,12,clean_test,65124,11,0.7554204287205946,False,"[58, 9278, 5, 605, 4687, 1196, 0, 7, 6, 49196, 23, 63]","[0.0008906086849702106, 0.14246667895092438, 7.677661077329403e-05, 0.009289969903568576, 0.07197039493888582, 0.01836496529697193, 0.0, 0.00010748725508261163, 9.213193292795283e-05, 0.7554204287205946, 0.00035317240955715253, 0.0009673852957435047]"
A1,3,3,KYOw02715,14,clean_test,65124,12,0.7808181315644003,False,"[266, 22, 3216, 0, 3994, 50850, 517, 9, 196, 5, 23, 0, 283, 5743]","[0.004084515693139242, 0.0003378170874024937, 0.04938271604938271, 0.0, 0.061329156685707265, 0.7808181315644003, 0.007938701553958602, 0.00013819789939192924, 0.003009643142313126, 7.677661077329403e-05, 0.00035317240955715253, 0.0, 0.004345556169768442, 0.08818561513420552]"
A1,3,3,KYOw02716,2,clean_test,62799,2,0.9138202837624803,False,"[57387, 5412]","[0.9138202837624803, 0.0861797162375197]"
A1,3,3,KYOw02716,4,clean_test,62799,4,0.5777162056720648,False,"[240, 41, 36280, 26238]","[0.0038217169063201645, 0.0006528766381630281, 0.5777162056720648, 0.41780920078345196]"
A1,3,3,KYOw02716,6,clean_test,62799,6,0.5685759327377824,False,"[26144, 156, 35706, 3, 117, 673]","[0.4163123616618099, 0.002484115989108107, 0.5685759327377824, 4.777146132900205e-05, 0.00186308699183108, 0.01071673115813946]"
A1,3,3,KYOw02716,8,clean_test,62799,8,0.9153489705250084,False,"[57483, 3, 3213, 23, 68, 1230, 464, 315]","[0.9153489705250084, 4.777146132900205e-05, 0.0511632350833612, 0.0003662478701890157, 0.0010828197901240465, 0.019586299144890844, 0.007388652685552318, 0.005016003439545216]"
A1,3,3,KYOw02716,10,clean_test,62799,9,0.8033567413493845,False,"[56, 23, 8415, 649, 11, 361, 0, 114, 50450, 2720]","[0.0008917339448080384, 0.0003662478701890157, 0.13399894902785076, 0.010334559467507444, 0.00017516202487300754, 0.005748499179923247, 0.0, 0.001815315530502078, 0.8033567413493845, 0.04331279160496186]"
A1,3,3,KYOw02716,12,clean_test,62799,11,0.7246452968996322,False,"[45507, 49, 6, 1365, 1705, 13286, 23, 136, 8, 203, 0, 511]","[0.7246452968996322, 0.0007802672017070335, 9.55429226580041e-05, 0.021736014904695934, 0.02715011385531617, 0.2115638784057071, 0.0003662478701890157, 0.002165639580248093, 0.00012739056354400547, 0.003232535549929139, 0.0, 0.00813707224637335]"
A1,3,3,KYOw02716,14,clean_test,62799,13,0.7825283842099396,False,"[9308, 0, 35, 23, 962, 46, 1233, 9, 1232, 5, 106, 361, 49142, 337]","[0.14821892068345038, 0.0, 0.000557333715505024, 0.0003662478701890157, 0.015318715266166658, 0.0007324957403780315, 0.019634070606219845, 0.00014331438398700616, 0.019618146785776842, 7.961910221500343e-05, 0.0016879249669580726, 0.005748499179923247, 0.7825283842099396, 0.0053663274892912305]"
A1,3,3,KYOw02717,2,clean_test,82044,2,0.9620447564721369,False,"[78930, 3114]","[0.9620447564721369, 0.0379552435278631]"
A1,3,3,KYOw02717,4,clean_test,82044,4,0.7354833991516747,False,"[16240, 102, 5360, 60342]","[0.197942567402857, 0.0012432353371361708, 0.06533079810833212, 0.7354833991516747]"
A1,3,3,KYOw02717,6,clean_test,82044,6,0.7400297401394373,False,"[60715, 16318, 4490, 67, 132, 322]","[0.7400297401394373, 0.1988932767783141, 0.05472673199746478, 0.0008166349763541514, 0.0016088927892350445, 0.0039247233191945785]"
A1,3,3,KYOw02717,8,clean_test,82044,8,0.648383794061723,False,"[11733, 57, 2961, 6, 9706, 53196, 4212, 173]","[0.14300862951586954, 0.0006947491589878601, 0.036090390522158844, 7.313149041977475e-05, 0.1183023743357223, 0.648383794061723, 0.051338306274681875, 0.002108624640436839]"
A1,3,3,KYOw02717,10,clean_test,82044,10,0.604870557261957,False,"[8254, 5, 1719, 49626, 4, 2808, 43, 20, 17030, 2535]","[0.1006045536541368, 6.094290868314563e-05, 0.020952172005265467, 0.604870557261957, 4.8754326946516506e-05, 0.03422553751645459, 0.0005241090146750524, 0.00024377163473258251, 0.20757154697479402, 0.030898054702354835]"
A1,3,3,KYOw02717,12,clean_test,82044,12,0.45818097606162544,False,"[1846, 5492, 2, 687, 5689, 28796, 4, 587, 2, 37591, 35, 1313]","[0.022500121885817365, 0.06693969089756716, 2.4377163473258253e-05, 0.00837355565306421, 0.0693408414996831, 0.3509823996879723, 4.8754326946516506e-05, 0.007154697479401297, 2.4377163473258253e-05, 0.45818097606162544, 0.0004266003607820194, 0.01600360782019404]"
A1,3,3,KYOw02717,14,clean_test,82044,14,0.4976232265613573,False,"[4453, 32, 3432, 4, 4149, 22237, 628, 5, 1680, 2, 587, 213, 3795, 40827]","[0.054275754473209495, 0.00039003461557213205, 0.04183121252011116, 4.8754326946516506e-05, 0.050570425625274244, 0.2710374920774219, 0.007654429330603091, 6.094290868314563e-05, 0.020476817317536932, 2.4377163473258253e-05, 0.007154697479401297, 0.002596167909902004, 0.04625566769050753, 0.4976232265613573]"
A1,3,3,KYOw02756,2,clean_test,101107,2,0.9552652140801329,False,"[96584, 4523]","[0.9552652140801329, 0.04473478591986707]"
A1,3,3,KYOw02756,4,clean_test,101107,4,0.6563343784307714,False,"[27702, 695, 6350, 66360]","[0.2739869643051421, 0.006873905862106481, 0.06280475140198008, 0.6563343784307714]"
A1,3,3,KYOw02756,6,clean_test,101107,6,0.6505286478681002,False,"[65773, 27578, 4846, 28, 1689, 1193]","[0.6505286478681002, 0.2727605408131979, 0.04792942130614102, 0.0002769343368906208, 0.01670507482172352, 0.011799380853946809]"
A1,3,3,KYOw02756,8,clean_test,101107,8,0.7042736902489442,False,"[6866, 25, 3926, 2, 10346, 71207, 8054, 681]","[0.06790825561039295, 0.0002472628007951972, 0.03883015023687776, 1.9781024063615774e-05, 0.1023272374810844, 0.7042736902489442, 0.07965818390418072, 0.006735438693661171]"
A1,3,3,KYOw02756,10,clean_test,101107,10,0.7016230330244196,False,"[7937, 2, 620, 70939, 166, 6282, 2, 370, 10421, 4368]","[0.0785009939964592, 1.9781024063615774e-05, 0.00613211745972089, 0.7016230330244196, 0.0016418249972801092, 0.06213219658381714, 1.9781024063615774e-05, 0.003659489451768918, 0.10306902588346999, 0.04320175655493685]"
A1,3,3,KYOw02756,12,clean_test,101107,11,0.618977914486633,False,"[1121, 4440, 37, 1844, 7412, 19794, 0, 2866, 94, 62583, 9, 907]","[0.01108726398765664, 0.04391387342122702, 0.00036594894517689183, 0.018238104186653743, 0.07330847517976005, 0.19577279515760532, 0.0, 0.028346207483161405, 0.0009297081309899413, 0.618977914486633, 8.901460828627097e-05, 0.008970694412849754]"
A1,3,3,KYOw02756,14,clean_test,101107,13,0.46284629155251367,False,"[4524, 9, 2115, 0, 5773, 46797, 1709, 106, 1346, 29, 4143, 84, 2503, 31969]","[0.04474467643189888, 8.901460828627097e-05, 0.02091843294727368, 0.0, 0.05709792595962693, 0.46284629155251367, 0.01690288506235968, 0.0010483942753716359, 0.013312629194813415, 0.0002868248489224287, 0.040976391347780076, 0.0008308030106718624, 0.02475595161561514, 0.31618977914486635]"
A1,3,3,KYOw02758,2,clean_test,72279,2,0.8795777473401679,False,"[63575, 8704]","[0.8795777473401679, 0.12042225265983204]"
A1,3,3,KYOw02758,4,clean_test,72279,4,0.6993732619433031,False,"[1026, 2678, 18025, 50550]","[0.014194994396712738, 0.03705087231422682, 0.2493808713457574, 0.6993732619433031]"
A1,3,3,KYOw02758,6,clean_test,72279,6,0.6057361059228822,False,"[43782, 979, 17767, 1868, 7296, 587]","[0.6057361059228822, 0.013544736368793149, 0.24581136983079457, 0.025844297790506232, 0.10094218237662392, 0.008121307710399978]"
A1,3,3,KYOw02758,8,clean_test,72279,8,0.5417479489201567,False,"[39157, 1474, 6058, 9, 229, 15126, 9841, 385]","[0.5417479489201567, 0.020393198577733505, 0.08381410921567814, 0.00012451749470800648, 0.0031682784764592757, 0.20927240277258954, 0.1361529628246102, 0.005326581718064722]"
A1,3,3,KYOw02758,10,clean_test,72279,10,0.5258927212606704,False,"[140, 9, 8542, 11526, 120, 10583, 1481, 339, 38011, 1528]","[0.0019369388065689896, 0.00012451749470800648, 0.11818093775508792, 0.15946540488938696, 0.0016602332627734197, 0.14641873849942583, 0.020490045518061953, 0.004690158967334911, 0.5258927212606704, 0.021140303545981544]"
A1,3,3,KYOw02758,12,clean_test,72279,12,0.3817706387747479,False,"[20615, 53, 37, 859, 3228, 27594, 5, 8519, 4, 6102, 1013, 4250]","[0.28521423926728373, 0.0007332696910582604, 0.0005119052560218045, 0.011884503106019729, 0.04466027476860499, 0.3817706387747479, 6.917638594889249e-05, 0.11786272637972302, 5.534110875911399e-05, 0.08442286141202839, 0.014015135793245618, 0.05879992805655861]"
A1,3,3,KYOw02758,14,clean_test,72279,14,0.3305386073409981,False,"[12079, 1116, 11, 5, 1708, 3049, 914, 5, 5165, 27, 3121, 9854, 23891, 11334]","[0.16711631317533446, 0.015440169343792803, 0.00015218804908756348, 6.917638594889249e-05, 0.023630653440141675, 0.042183760151634636, 0.012645443351457546, 6.917638594889249e-05, 0.07145920668520594, 0.00037355248412401944, 0.04317990010929869, 0.13633282142807732, 0.3305386073409981, 0.1568090316689495]"
A1,3,3,KYOw02760,2,clean_test,50128,2,0.9773180657516757,False,"[48991, 1137]","[0.9773180657516757, 0.02268193424832429]"
A1,3,3,KYOw02760,4,clean_test,50128,4,0.9328718480689435,False,"[1488, 57, 1820, 46763]","[0.02968400893712097, 0.0011370890520268114, 0.03630705394190872, 0.9328718480689435]"
A1,3,3,KYOw02760,6,clean_test,50128,5,0.6210102138525375,False,"[31130, 547, 1634, 0, 16712, 105]","[0.6210102138525375, 0.010912065113309926, 0.032596552824768595, 0.0, 0.33338653048196615, 0.0020946377274178103]"
A1,3,3,KYOw02760,8,clean_test,50128,6,0.4867140121289499,False,"[12166, 0, 1028, 0, 79, 12408, 24398, 49]","[0.24269869135014363, 0.0, 0.02050750079795723, 0.0, 0.001575965528247686, 0.24752633258857326, 0.4867140121289499, 0.0009774976061283115]"
A1,3,3,KYOw02760,10,clean_test,50128,8,0.449628949888286,False,"[40, 0, 505, 10105, 28, 22539, 0, 21, 16048, 842]","[0.0007979572294924992, 0.0, 0.010074210022342803, 0.20158394510054262, 0.0005585700606447494, 0.449628949888286, 0.0, 0.00041892754548356206, 0.32014044047239065, 0.016796999680817108]"
A1,3,3,KYOw02760,12,clean_test,50128,10,0.4857963613150335,False,"[1298, 11, 2, 292, 977, 24352, 0, 17578, 8, 5396, 0, 214]","[0.0258937120970316, 0.0002194382381104373, 3.989786147462496e-05, 0.005825087775295244, 0.019490105330354293, 0.4857963613150335, 0.0, 0.35066230450047875, 0.00015959144589849984, 0.10764443025853815, 0.0, 0.00426907117778487]"
A1,3,3,KYOw02760,14,clean_test,50128,12,0.40945180338333864,False,"[20525, 0, 1, 0, 681, 2329, 246, 11, 434, 1, 15753, 508, 2075, 7564]","[0.40945180338333864, 0.0, 1.994893073731248e-05, 0.0, 0.0135852218321098, 0.04646105968720077, 0.00490743696137887, 0.0002194382381104373, 0.008657835939993617, 1.994893073731248e-05, 0.3142555059048835, 0.01013405681455474, 0.041394031279923395, 0.1508937120970316]"
A1,3,3,KYOw02780,2,clean_test,56464,2,0.9812978180787758,False,"[55408, 1056]","[0.9812978180787758, 0.018702181921224144]"
A1,3,3,KYOw02780,4,clean_test,56464,4,0.7678875035420799,False,"[9681, 7, 3418, 43358]","[0.17145437801076793, 0.0001239727968262964, 0.060534145650325874, 0.7678875035420799]"
A1,3,3,KYOw02780,6,clean_test,56464,6,0.7336355908189289,False,"[41424, 9594, 3173, 2, 2227, 44]","[0.7336355908189289, 0.16991357325021253, 0.0561950977614055, 3.5420799093227545e-05, 0.03944105979030887, 0.0007792575800510059]"
A1,3,3,KYOw02780,8,clean_test,56464,7,0.4251558515160102,False,"[24006, 1, 964, 0, 5528, 19088, 6865, 12]","[0.4251558515160102, 1.7710399546613772e-05, 0.017072825162935675, 0.0, 0.09790308869368093, 0.3380561065457637, 0.12158189288750354, 0.00021252479455936526]"
A1,3,3,KYOw02780,10,clean_test,56464,8,0.46751912723151035,False,"[4930, 0, 518, 17160, 14, 6486, 0, 3, 26398, 955]","[0.0873122697648059, 0.0, 0.009173986965145934, 0.3039104562198923, 0.0002479455936525928, 0.11486965145933692, 0.0, 5.3131198639841314e-05, 0.46751912723151035, 0.016913431567016152]"
A1,3,3,KYOw02780,12,clean_test,56464,10,0.4268029186738453,False,"[8074, 4009, 2, 199, 3696, 24099, 0, 3820, 31, 12433, 0, 101]","[0.14299376593935959, 0.07100099178237461, 3.5420799093227545e-05, 0.0035243695097761404, 0.0654576367242845, 0.4268029186738453, 0.0, 0.06765372626806461, 0.0005490223859450269, 0.220193397563049, 0.0, 0.001788750354207991]"
A1,3,3,KYOw02780,14,clean_test,56464,12,0.2677103995466138,False,"[7314, 0, 2785, 0, 3099, 10122, 154, 26, 324, 2, 2884, 2242, 15116, 12396]","[0.12953386228393313, 0.0, 0.04932346273731936, 0.0, 0.05488452819495608, 0.1792646642108246, 0.002727401530178521, 0.00046047038821195806, 0.005738169453102862, 3.5420799093227545e-05, 0.051076792292434114, 0.039706715783508074, 0.2677103995466138, 0.21953811277982432]"
A1,3,3,KYOw02784,2,clean_test,117549,2,0.9929986643867663,False,"[116726, 823]","[0.9929986643867663, 0.0070013356132336306]"
A1,3,3,KYOw02784,4,clean_test,117549,4,0.5474312839751934,False,"[51074, 25, 2100, 64350]","[0.4344911483721682, 0.0002126772665016291, 0.017864890386136846, 0.5474312839751934]"
A1,3,3,KYOw02784,6,clean_test,117549,5,0.5067418693481016,False,"[59567, 46571, 1551, 0, 9719, 141]","[0.5067418693481016, 0.39618371912989475, 0.01319449761376107, 0.0, 0.08268041412517334, 0.0011994997830691882]"
A1,3,3,KYOw02784,8,clean_test,117549,6,0.6133612365906983,False,"[6467, 0, 793, 0, 22710, 72100, 15418, 61]","[0.05501535529864142, 0.0, 0.006746122893431675, 0.0, 0.1931960288900799, 0.6133612365906983, 0.1311623237968847, 0.000518932530263975]"
A1,3,3,KYOw02784,10,clean_test,117549,8,0.6330806727407294,False,"[18698, 0, 220, 74418, 4, 13928, 0, 18, 9234, 1029]","[0.15906558116189845, 0.0, 0.0018715599452143361, 0.6330806727407294, 3.4028362640260655e-05, 0.11848675871338761, 0.0, 0.00015312763188117295, 0.07855447515504173, 0.008753796289207054]"
A1,3,3,KYOw02784,12,clean_test,117549,8,0.6128593182417545,False,"[1262, 12036, 0, 310, 4363, 16807, 0, 10586, 0, 72041, 0, 144]","[0.010735948413002237, 0.10239134318454432, 0.0, 0.002637198104620201, 0.03711643654986431, 0.14297867272371523, 0.0, 0.09005606172744983, 0.0, 0.6128593182417545, 0.0, 0.0012250210550493836]"
A1,3,3,KYOw02784,14,clean_test,117549,10,0.5109103437715335,False,"[2333, 0, 6035, 0, 3522, 60057, 280, 0, 285, 0, 13165, 366, 2714, 28792]","[0.01984704250993203, 0.0, 0.05134029213349327, 0.0, 0.02996197330474951, 0.5109103437715335, 0.002381985384818246, 0.0, 0.002424520838118572, 0.0, 0.11199584853975789, 0.00311359518158385, 0.023088244051416854, 0.24493615428459622]"
A1,3,3,KYOw02790,2,clean_test,26249,2,0.6647872299897138,False,"[17450, 8799]","[0.6647872299897138, 0.3352127700102861]"
