condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
B1,B1-M00,1,reflectance,913.1,-0.004945715917510696,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1644.8398431372552,0.007621529956264861,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1650.3005882352943,0.007502487498136701,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1655.7613333333334,0.0072475865310633325,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1661.2220784313727,0.006810443712379433,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1666.682823529412,0.006197176424515061,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1672.1435686274513,0.0055418399286766284,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1677.6043137254906,0.005057967907296179,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1683.0650588235296,0.004774328499684288,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1688.5258039215687,0.004783969532578813,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1693.986549019608,0.004717804524818514,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1699.4472941176473,0.004617893630177672,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1704.9080392156866,0.00458548053272817,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1710.3687843137257,0.004644354511776694,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1715.829529411765,0.004722226529274676,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1721.290274509804,0.004788480216686708,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1726.7510196078433,0.004918251049514377,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1732.2117647058826,0.004986937007654846,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1737.672509803922,0.005085349015418572,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1743.133254901961,0.005163772697839242,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1748.594,0.005229509843250213,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1754.0547450980393,0.005313058733862619,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1759.5154901960786,0.005273125827826075,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1764.976235294118,0.005292039494009693,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1770.4369803921572,0.005462483490413672,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1775.8977254901963,0.005546871967745282,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1781.3584705882354,0.005613103837337929,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1786.8192156862747,0.005718800406246893,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1792.279960784314,0.005800615309800972,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1797.7407058823533,0.0057736112807665885,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1803.2014509803923,0.005967931531162929,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1808.6621960784316,0.0060180439316734335,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1814.1229411764707,0.006110692129069395,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1819.58368627451,0.006209712546805579,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1825.0444313725493,0.006257045243053483,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1830.5051764705886,0.006304103802432737,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1835.9659215686277,0.006406790911145099,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1841.4266666666667,0.00646041780865636,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1846.887411764706,0.006649983012065097,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1852.3481568627453,0.00680524656808823,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1857.8089019607846,0.00696815389411809,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1863.269647058824,0.007055616040456902,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1868.730392156863,0.0071116208863396535,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1874.191137254902,0.007137560762857709,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1879.6518823529414,0.007062871598208564,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1885.1126274509807,0.0070196156805780174,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1890.57337254902,0.007149291516090339,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1896.034117647059,0.007649243258822436,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1901.4948627450983,0.0082815507288852,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1906.9556078431374,0.00901476552284175,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1912.4163529411767,0.009717708780396517,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1917.877098039216,0.010242675904774012,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1923.3378431372553,0.010601078137711994,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1928.7985882352943,0.010827067997525669,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1934.2593333333336,0.010970527809012975,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1939.7200784313727,0.01099162229677722,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1945.180823529412,0.011033097725762525,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1950.6415686274513,0.010961235368147249,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1956.1023137254906,0.010818601456018623,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1961.5630588235294,0.01076723794718698,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1967.0238039215687,0.010597732536790305,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1972.484549019608,0.010660427378349657,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1977.9452941176473,0.010500890342227398,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1983.4060392156866,0.010341814887297851,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1988.866784313726,0.010106056279970466,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1994.3275294117648,0.009927937907720286,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,1999.788274509804,0.009876480528991372,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2005.2490196078434,0.009774449718304712,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2010.7097647058827,0.009579579819951722,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2016.170509803922,0.009636080638565137,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2021.6312549019613,0.009823550456983798,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2027.092,0.009954260410959315,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2032.5527450980394,0.010047163454536434,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2038.0134901960787,0.010240243988509923,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2043.474235294118,0.010496818435617505,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2048.9349803921573,0.010519275563130759,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2054.3957254901966,0.010953186779936841,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2059.8564705882354,0.011296036742771354,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2065.3172156862747,0.011634457577006097,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2070.777960784314,0.01203618671987916,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2076.2387058823533,0.012397344186000803,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2081.6994509803926,0.01274865134467923,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2087.1601960784315,0.013162739371468002,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2092.6209411764708,0.013338189660786037,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2098.08168627451,0.013579644598984308,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2103.5424313725493,0.013696822943913556,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2109.0031764705886,0.01375158749409211,difference of equal-sample representative means; not paired
B1,B1-M00,8,reflectance,2114.463921568628,0.013924282013059508,difference of equal-sample representative means; not paired
