condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
M11,M11-M00,3,second_derivative,1743.133254901961,-6.356974203159501e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1748.594,-6.545852736000008e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1754.0547450980393,2.2507864060229484e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1759.5154901960786,4.818475352792523e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1764.976235294118,1.4531851121537002e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1770.4369803921572,3.5176001023359025e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1775.8977254901963,1.16332409593556e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1781.3584705882354,5.3013433883169155e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1786.8192156862747,6.902458283716683e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1792.279960784314,3.104882572089172e-09,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1797.7407058823533,-2.7530155430157598e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1803.2014509803923,-3.339189658979307e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1808.6621960784316,-1.0893021920037619e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1814.1229411764707,3.311982113447046e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1819.58368627451,4.555681315652626e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1825.0444313725493,-6.014222936185443e-09,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1830.5051764705886,6.997885572436672e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1835.9659215686277,-1.9326850024157972e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1841.4266666666667,-1.338879885362834e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1846.887411764706,-1.94256306757043e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1852.3481568627453,-1.245862582586148e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1857.8089019607846,2.2331597981658602e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1863.269647058824,1.1666024175796422e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1868.730392156863,-2.723063743041682e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1874.191137254902,-4.2847793986988073e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1879.6518823529414,-4.223519850873208e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1885.1126274509807,-2.6407208672930924e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1890.57337254902,-1.7606776129720368e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1896.034117647059,-2.901442011526723e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1901.4948627450983,-2.9730209882352385e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1906.9556078431374,2.986238607490064e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1912.4163529411767,4.706347623911148e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1917.877098039216,7.012796329972375e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1923.3378431372553,7.159954390325088e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1928.7985882352943,4.1233767111145876e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1934.2593333333336,1.3854238888454259e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1939.7200784313727,1.5053251970758717e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1945.180823529412,2.0613311635789332e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1950.6415686274513,1.199934121898539e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1956.1023137254906,1.4036812277982654e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1961.5630588235294,1.104323973983591e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1967.0238039215687,1.2276012201149624e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1972.484549019608,1.646370039067934e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1977.9452941176473,8.284844215227243e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1983.4060392156866,-5.8979943331055596e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1988.866784313726,-6.494380225430753e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1994.3275294117648,-4.2228968788886084e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,1999.788274509804,-2.8281347715849992e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2005.2490196078434,-9.686998074703629e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2010.7097647058827,-1.9039026222741093e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2016.170509803922,-2.3759656757267643e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2021.6312549019613,-1.6475780448446762e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2027.092,-1.6978446310682326e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2032.5527450980394,7.662483585548445e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2038.0134901960787,-2.808705493020019e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2043.474235294118,-1.5618582903507186e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2048.9349803921573,-2.784796866687886e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2054.3957254901966,-2.5849703176857617e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2059.8564705882354,-4.9661484167814345e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2065.3172156862747,1.2900963586214768e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2070.777960784314,1.215184532062368e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2076.2387058823533,6.303338165100913e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2081.6994509803926,1.1678152155682387e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2087.1601960784315,-7.449404988053797e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2092.6209411764708,-5.425470281159633e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2098.08168627451,2.7945620956150354e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2103.5424313725493,-2.9179553126614823e-09,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2109.0031764705886,8.039353967534071e-09,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2114.463921568628,1.0258586302299837e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2119.924666666667,-1.1427751840164003e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2125.385411764706,-4.8039078928986657e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2130.8461568627454,1.5466718755416883e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2136.3069019607847,3.917585440108477e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2141.767647058824,9.831068168211359e-09,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2147.2283921568633,-2.85583766140843e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2152.689137254902,7.383807588634902e-09,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2158.1498823529414,1.4070873766336192e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2163.6106274509807,1.400671569454675e-07,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2169.07137254902,2.4112929542875598e-08,difference of equal-sample representative means; not paired
M11,M11-M00,3,second_derivative,2174.5321176470593,-1.1165423651499914e-07,difference of equal-sample representative means; not paired
