point_id,pc1,pc2,cluster
189,-0.35411697021799815,0.11313117904730918,3
190,0.006719193993656877,0.05602887188750594,5
191,-0.3117509072471891,0.13302257504886197,3
192,-0.3560475174315715,0.12541030601136657,3
193,-0.19167659108853094,0.025972396690725152,5
194,0.5093497887348488,0.18869591738737407,1
195,-0.20722695221632645,0.07891162118612072,5
196,0.5197223985585483,0.12992933740772442,1
197,-0.29695660934418344,-0.04403824179254906,6
198,-0.14921364564126108,-0.06747616959466796,5
199,-0.302843612013174,-0.03270543528349101,6
200,-0.23121391735491928,-0.044093124158270325,5
201,-0.1949719953863043,-0.08455144770483841,5
202,-0.33124747092065354,-0.026261424741935435,6
203,-0.30258282601451003,-0.02599006182782654,6
204,-0.3125325664593198,-0.06876500561164733,6
205,-0.20710654828185507,-0.08476097509644814,5
206,-0.25556608897238775,-0.06851179083859188,5
207,-0.19783776832711145,-0.04218039064409873,5
